Total number of parameters:  8607570
Train mini-batch 1: 0.21463388 | Time: 0.81676s | Current date & Time: 2022-06-16 22:50:40
Train mini-batch 7204: 0.19613835 | Time: 0.37359s | Current date & Time: 2022-06-16 23:46:34
Train mini-batch 7205: 0.19957989 | Time: 0.37357s | Current date & Time: 2022-06-16 23:46:34
Train mini-batch 7206: 0.19181791 | Time: 0.37329s | Current date & Time: 2022-06-16 23:46:35
Train mini-batch 7207: 0.15215521 | Time: 0.37364s | Current date & Time: 2022-06-16 23:46:35
Train mini-batch 7208: 0.22396037 | Time: 0.37345s | Current date & Time: 2022-06-16 23:46:36
Train mini-batch 7209: 0.18853527 | Time: 0.37387s | Current date & Time: 2022-06-16 23:46:36
Train mini-batch 7210: 0.18263066 | Time: 0.37341s | Current date & Time: 2022-06-16 23:46:37
Train mini-batch 7211: 0.14917260 | Time: 0.37362s | Current date & Time: 2022-06-16 23:46:37
Train mini-batch 7212: 0.19508453 | Time: 0.37382s | Current date & Time: 2022-06-16 23:46:38
Train mini-batch 7213: 0.18841961 | Time: 0.37353s | Current date & Time: 2022-06-16 23:46:38
Train mini-batch 7214: 0.15766543 | Time: 0.37334s | Current date & Time: 2022-06-16 23:46:39
Train mini-batch 7215: 0.20970932 | Time: 0.37398s | Current date & Time: 2022-06-16 23:46:39
Train mini-batch 7216: 0.17590466 | Time: 0.37348s | Current date & Time: 2022-06-16 23:46:40
Train mini-batch 7217: 0.20750609 | Time: 0.37333s | Current date & Time: 2022-06-16 23:46:40
Train mini-batch 7218: 0.18882135 | Time: 0.37349s | Current date & Time: 2022-06-16 23:46:41
Train mini-batch 7219: 0.19981819 | Time: 0.37343s | Current date & Time: 2022-06-16 23:46:41
Train mini-batch 7220: 0.17970598 | Time: 0.37380s | Current date & Time: 2022-06-16 23:46:41
Train mini-batch 7221: 0.20173953 | Time: 0.37350s | Current date & Time: 2022-06-16 23:46:42
Train mini-batch 7222: 0.19164629 | Time: 0.37342s | Current date & Time: 2022-06-16 23:46:42
Train mini-batch 7223: 0.19747329 | Time: 0.37362s | Current date & Time: 2022-06-16 23:46:43
Train mini-batch 7224: 0.24944764 | Time: 0.37355s | Current date & Time: 2022-06-16 23:46:43
Train mini-batch 7225: 0.18044090 | Time: 0.37339s | Current date & Time: 2022-06-16 23:46:44
Train mini-batch 7226: 0.18369389 | Time: 0.37345s | Current date & Time: 2022-06-16 23:46:44
Train mini-batch 7227: 0.19578175 | Time: 0.37375s | Current date & Time: 2022-06-16 23:46:45
Train mini-batch 7228: 0.20193665 | Time: 0.37354s | Current date & Time: 2022-06-16 23:46:45
Train mini-batch 7229: 0.20901871 | Time: 0.37361s | Current date & Time: 2022-06-16 23:46:46
Train mini-batch 7230: 0.23539427 | Time: 0.37352s | Current date & Time: 2022-06-16 23:46:46
Train mini-batch 7231: 0.22925428 | Time: 0.37364s | Current date & Time: 2022-06-16 23:46:47
Train mini-batch 7232: 0.18227884 | Time: 0.37347s | Current date & Time: 2022-06-16 23:46:47
Train mini-batch 7233: 0.17946914 | Time: 0.37355s | Current date & Time: 2022-06-16 23:46:48
Train mini-batch 7234: 0.13046214 | Time: 0.37346s | Current date & Time: 2022-06-16 23:46:48
Train mini-batch 7235: 0.16589445 | Time: 0.37340s | Current date & Time: 2022-06-16 23:46:49
Train mini-batch 7236: 0.19601920 | Time: 0.37340s | Current date & Time: 2022-06-16 23:46:49
Train mini-batch 7237: 0.18385077 | Time: 0.37346s | Current date & Time: 2022-06-16 23:46:49
Train mini-batch 7238: 0.19399691 | Time: 0.37349s | Current date & Time: 2022-06-16 23:46:50
Train mini-batch 7239: 0.19117522 | Time: 0.37363s | Current date & Time: 2022-06-16 23:46:50
Train mini-batch 7240: 0.14450879 | Time: 0.37365s | Current date & Time: 2022-06-16 23:46:51
Train mini-batch 7241: 0.20084220 | Time: 0.37351s | Current date & Time: 2022-06-16 23:46:51
Train mini-batch 7242: 0.16401328 | Time: 0.37345s | Current date & Time: 2022-06-16 23:46:52
Train mini-batch 7243: 0.21573703 | Time: 0.37342s | Current date & Time: 2022-06-16 23:46:52
Train mini-batch 7244: 0.19760433 | Time: 0.37351s | Current date & Time: 2022-06-16 23:46:53
Train mini-batch 7245: 0.21611723 | Time: 0.37348s | Current date & Time: 2022-06-16 23:46:53
Train mini-batch 7246: 0.14464870 | Time: 0.37377s | Current date & Time: 2022-06-16 23:46:54
Train mini-batch 7247: 0.16441371 | Time: 0.37335s | Current date & Time: 2022-06-16 23:46:54
Train mini-batch 7248: 0.23755655 | Time: 0.37353s | Current date & Time: 2022-06-16 23:46:55
Train mini-batch 7249: 0.21468240 | Time: 0.37366s | Current date & Time: 2022-06-16 23:46:55
Train mini-batch 7250: 0.20364222 | Time: 0.37371s | Current date & Time: 2022-06-16 23:46:56
Train mini-batch 7251: 0.24426290 | Time: 0.37386s | Current date & Time: 2022-06-16 23:46:56
Train mini-batch 7252: 0.16201165 | Time: 0.37348s | Current date & Time: 2022-06-16 23:46:56
Train mini-batch 7253: 0.16017216 | Time: 0.37361s | Current date & Time: 2022-06-16 23:46:57
Train mini-batch 7254: 0.17669922 | Time: 0.37382s | Current date & Time: 2022-06-16 23:46:57
Train mini-batch 7255: 0.19688345 | Time: 0.37384s | Current date & Time: 2022-06-16 23:46:58
Train mini-batch 7256: 0.15917709 | Time: 0.37368s | Current date & Time: 2022-06-16 23:46:58
Train mini-batch 7257: 0.18356347 | Time: 0.37346s | Current date & Time: 2022-06-16 23:46:59
Train mini-batch 7258: 0.20357965 | Time: 0.37352s | Current date & Time: 2022-06-16 23:46:59
Train mini-batch 7259: 0.21602210 | Time: 0.37379s | Current date & Time: 2022-06-16 23:47:00
Train mini-batch 7260: 0.20253873 | Time: 0.37331s | Current date & Time: 2022-06-16 23:47:00
Train mini-batch 7261: 0.18956769 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:01
Train mini-batch 7262: 0.17645386 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:01
Train mini-batch 7263: 0.13863376 | Time: 0.37347s | Current date & Time: 2022-06-16 23:47:02
Train mini-batch 7264: 0.18522862 | Time: 0.37344s | Current date & Time: 2022-06-16 23:47:02
Train mini-batch 7265: 0.19726236 | Time: 0.37369s | Current date & Time: 2022-06-16 23:47:02
Train mini-batch 7266: 0.21889231 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:03
Train mini-batch 7267: 0.21063115 | Time: 0.37360s | Current date & Time: 2022-06-16 23:47:03
Train mini-batch 7268: 0.19071487 | Time: 0.37351s | Current date & Time: 2022-06-16 23:47:04
Train mini-batch 7269: 0.18431050 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:04
Train mini-batch 7270: 0.21164450 | Time: 0.37381s | Current date & Time: 2022-06-16 23:47:05
Train mini-batch 7271: 0.22797936 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:05
Train mini-batch 7272: 0.15032417 | Time: 0.37339s | Current date & Time: 2022-06-16 23:47:06
Train mini-batch 7273: 0.16905616 | Time: 0.37348s | Current date & Time: 2022-06-16 23:47:06
Train mini-batch 7274: 0.18351114 | Time: 0.37361s | Current date & Time: 2022-06-16 23:47:07
Train mini-batch 7275: 0.20536134 | Time: 0.37383s | Current date & Time: 2022-06-16 23:47:07
Train mini-batch 7276: 0.19393724 | Time: 0.37348s | Current date & Time: 2022-06-16 23:47:08
Train mini-batch 7277: 0.14914106 | Time: 0.37369s | Current date & Time: 2022-06-16 23:47:08
Train mini-batch 7278: 0.17113639 | Time: 0.37341s | Current date & Time: 2022-06-16 23:47:09
Train mini-batch 7279: 0.17725565 | Time: 0.37372s | Current date & Time: 2022-06-16 23:47:09
Train mini-batch 7280: 0.17423463 | Time: 0.37359s | Current date & Time: 2022-06-16 23:47:09
Train mini-batch 7281: 0.20531085 | Time: 0.37375s | Current date & Time: 2022-06-16 23:47:10
Train mini-batch 7282: 0.18186799 | Time: 0.37350s | Current date & Time: 2022-06-16 23:47:10
Train mini-batch 7283: 0.18763390 | Time: 0.37382s | Current date & Time: 2022-06-16 23:47:11
Train mini-batch 7284: 0.21383180 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:11
Train mini-batch 7285: 0.24208276 | Time: 0.37353s | Current date & Time: 2022-06-16 23:47:12
Train mini-batch 7286: 0.17519003 | Time: 0.37352s | Current date & Time: 2022-06-16 23:47:12
Train mini-batch 7287: 0.21767041 | Time: 0.37353s | Current date & Time: 2022-06-16 23:47:13
Train mini-batch 7288: 0.16304100 | Time: 0.37370s | Current date & Time: 2022-06-16 23:47:13
Train mini-batch 7289: 0.20169592 | Time: 0.37334s | Current date & Time: 2022-06-16 23:47:14
Train mini-batch 7290: 0.15621144 | Time: 0.37366s | Current date & Time: 2022-06-16 23:47:14
Train mini-batch 7291: 0.14220746 | Time: 0.37367s | Current date & Time: 2022-06-16 23:47:15
Train mini-batch 7292: 0.16707173 | Time: 0.37353s | Current date & Time: 2022-06-16 23:47:15
Train mini-batch 7293: 0.23515195 | Time: 0.37353s | Current date & Time: 2022-06-16 23:47:15
Train mini-batch 7294: 0.23924963 | Time: 0.37372s | Current date & Time: 2022-06-16 23:47:16
Train mini-batch 7295: 0.23290288 | Time: 0.37357s | Current date & Time: 2022-06-16 23:47:16
Train mini-batch 7296: 0.13679183 | Time: 0.37372s | Current date & Time: 2022-06-16 23:47:17
Train mini-batch 7297: 0.19844422 | Time: 0.37366s | Current date & Time: 2022-06-16 23:47:17
Train mini-batch 7298: 0.19091286 | Time: 0.37350s | Current date & Time: 2022-06-16 23:47:18
Train mini-batch 7299: 0.20233893 | Time: 0.37379s | Current date & Time: 2022-06-16 23:47:18
Train mini-batch 7300: 0.16500816 | Time: 0.37349s | Current date & Time: 2022-06-16 23:47:19
Train mini-batch 7301: 0.18765143 | Time: 0.37338s | Current date & Time: 2022-06-16 23:47:19
Train mini-batch 7302: 0.20846930 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:20
Train mini-batch 7303: 0.21150517 | Time: 0.37387s | Current date & Time: 2022-06-16 23:47:20
Train mini-batch 7304: 0.19461653 | Time: 0.37354s | Current date & Time: 2022-06-16 23:47:21
Train mini-batch 7305: 0.19627303 | Time: 0.37389s | Current date & Time: 2022-06-16 23:47:21
Train mini-batch 7306: 0.16460496 | Time: 0.37340s | Current date & Time: 2022-06-16 23:47:22
Train mini-batch 7307: 0.15433766 | Time: 0.37392s | Current date & Time: 2022-06-16 23:47:22
Train mini-batch 7308: 0.17914242 | Time: 0.37368s | Current date & Time: 2022-06-16 23:47:22
Train mini-batch 7309: 0.23466817 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:23
Train mini-batch 7310: 0.18712218 | Time: 0.37362s | Current date & Time: 2022-06-16 23:47:23
Train mini-batch 7311: 0.17478356 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:24
Train mini-batch 7312: 0.16241083 | Time: 0.37346s | Current date & Time: 2022-06-16 23:47:24
Train mini-batch 7313: 0.16449544 | Time: 0.37339s | Current date & Time: 2022-06-16 23:47:25
Train mini-batch 7314: 0.17768416 | Time: 0.37358s | Current date & Time: 2022-06-16 23:47:25
Train mini-batch 7315: 0.17975384 | Time: 0.37342s | Current date & Time: 2022-06-16 23:47:26
Train mini-batch 7316: 0.18135640 | Time: 0.37368s | Current date & Time: 2022-06-16 23:47:26
Train mini-batch 7317: 0.21640162 | Time: 0.37349s | Current date & Time: 2022-06-16 23:47:27
Train mini-batch 7318: 0.18592598 | Time: 0.37357s | Current date & Time: 2022-06-16 23:47:27
Train mini-batch 7319: 0.15892678 | Time: 0.37371s | Current date & Time: 2022-06-16 23:47:28
Train mini-batch 7320: 0.13041377 | Time: 0.37351s | Current date & Time: 2022-06-16 23:47:28
Train mini-batch 7321: 0.17131373 | Time: 0.37335s | Current date & Time: 2022-06-16 23:47:29
Train mini-batch 7322: 0.16478500 | Time: 0.37380s | Current date & Time: 2022-06-16 23:47:29
Train mini-batch 7323: 0.18545514 | Time: 0.37366s | Current date & Time: 2022-06-16 23:47:29
Train mini-batch 7324: 0.21212341 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:30
Train mini-batch 7325: 0.21708837 | Time: 0.37349s | Current date & Time: 2022-06-16 23:47:30
Train mini-batch 7326: 0.20981203 | Time: 0.37329s | Current date & Time: 2022-06-16 23:47:31
Train mini-batch 7327: 0.16887562 | Time: 0.37356s | Current date & Time: 2022-06-16 23:47:31
Train mini-batch 7328: 0.13498926 | Time: 0.37376s | Current date & Time: 2022-06-16 23:47:32
Train mini-batch 7329: 0.15917575 | Time: 0.37342s | Current date & Time: 2022-06-16 23:47:32
Train mini-batch 7330: 0.24535021 | Time: 0.37345s | Current date & Time: 2022-06-16 23:47:33
Train mini-batch 7331: 0.18532196 | Time: 0.37341s | Current date & Time: 2022-06-16 23:47:33
Train mini-batch 7332: 0.13658616 | Time: 0.37339s | Current date & Time: 2022-06-16 23:47:34
Train mini-batch 7333: 0.19416489 | Time: 0.37386s | Current date & Time: 2022-06-16 23:47:34
Train mini-batch 7334: 0.17061380 | Time: 0.37341s | Current date & Time: 2022-06-16 23:47:35
Train mini-batch 7335: 0.20849222 | Time: 0.37344s | Current date & Time: 2022-06-16 23:47:35
Train mini-batch 7336: 0.17406687 | Time: 0.37358s | Current date & Time: 2022-06-16 23:47:36
Train mini-batch 7337: 0.20263815 | Time: 0.37369s | Current date & Time: 2022-06-16 23:47:36
Train mini-batch 7338: 0.15864998 | Time: 0.37353s | Current date & Time: 2022-06-16 23:47:36
Train mini-batch 7339: 0.17174748 | Time: 0.37383s | Current date & Time: 2022-06-16 23:47:37
Train mini-batch 7340: 0.17305839 | Time: 0.37384s | Current date & Time: 2022-06-16 23:47:37
Train mini-batch 7341: 0.14956975 | Time: 0.37374s | Current date & Time: 2022-06-16 23:47:38
Train mini-batch 7342: 0.15139574 | Time: 0.37355s | Current date & Time: 2022-06-16 23:47:38
Train mini-batch 7343: 0.20084822 | Time: 0.37351s | Current date & Time: 2022-06-16 23:47:39
Train mini-batch 7344: 0.22851841 | Time: 0.37375s | Current date & Time: 2022-06-16 23:47:39
Train mini-batch 7345: 0.22615352 | Time: 0.37366s | Current date & Time: 2022-06-16 23:47:40
Train mini-batch 7346: 0.17101355 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:40
Train mini-batch 7347: 0.16538747 | Time: 0.37377s | Current date & Time: 2022-06-16 23:47:41
Train mini-batch 7348: 0.19560608 | Time: 0.37347s | Current date & Time: 2022-06-16 23:47:41
Train mini-batch 7349: 0.21694529 | Time: 0.37357s | Current date & Time: 2022-06-16 23:47:42
Train mini-batch 7350: 0.20623189 | Time: 0.37369s | Current date & Time: 2022-06-16 23:47:42
Train mini-batch 7351: 0.15211472 | Time: 0.37374s | Current date & Time: 2022-06-16 23:47:43
Train mini-batch 7352: 0.24377090 | Time: 0.37381s | Current date & Time: 2022-06-16 23:47:43
Train mini-batch 7353: 0.22437976 | Time: 0.37367s | Current date & Time: 2022-06-16 23:47:44
Train mini-batch 7354: 0.22888665 | Time: 0.37382s | Current date & Time: 2022-06-16 23:47:44
Train mini-batch 7355: 0.22286776 | Time: 0.37350s | Current date & Time: 2022-06-16 23:47:44
Train mini-batch 7356: 0.20200643 | Time: 0.37344s | Current date & Time: 2022-06-16 23:47:45
Train mini-batch 7357: 0.15944415 | Time: 0.37372s | Current date & Time: 2022-06-16 23:47:45
Train mini-batch 7358: 0.17037073 | Time: 0.37366s | Current date & Time: 2022-06-16 23:47:46
Train mini-batch 7359: 0.16274329 | Time: 0.37342s | Current date & Time: 2022-06-16 23:47:46
Train mini-batch 7360: 0.16078225 | Time: 0.37386s | Current date & Time: 2022-06-16 23:47:47
Train mini-batch 7361: 0.14171852 | Time: 0.37367s | Current date & Time: 2022-06-16 23:47:47
Train mini-batch 7362: 0.18613298 | Time: 0.37369s | Current date & Time: 2022-06-16 23:47:48
Train mini-batch 7363: 0.23684388 | Time: 0.37354s | Current date & Time: 2022-06-16 23:47:48
Train mini-batch 7364: 0.17645937 | Time: 0.37351s | Current date & Time: 2022-06-16 23:47:49
Train mini-batch 7365: 0.20480561 | Time: 0.37381s | Current date & Time: 2022-06-16 23:47:49
Train mini-batch 7366: 0.16936696 | Time: 0.37394s | Current date & Time: 2022-06-16 23:47:50
Train mini-batch 7367: 0.21288043 | Time: 0.37368s | Current date & Time: 2022-06-16 23:47:50
Train mini-batch 7368: 0.19519836 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:51
Train mini-batch 7369: 0.18557931 | Time: 0.37378s | Current date & Time: 2022-06-16 23:47:51
Train mini-batch 7370: 0.23500147 | Time: 0.37371s | Current date & Time: 2022-06-16 23:47:51
Train mini-batch 7371: 0.23069590 | Time: 0.37335s | Current date & Time: 2022-06-16 23:47:52
Train mini-batch 7372: 0.16789681 | Time: 0.37352s | Current date & Time: 2022-06-16 23:47:52
Train mini-batch 7373: 0.25112525 | Time: 0.37347s | Current date & Time: 2022-06-16 23:47:53
Train mini-batch 7374: 0.22958356 | Time: 0.37351s | Current date & Time: 2022-06-16 23:47:53
Train mini-batch 7375: 0.18255538 | Time: 0.37383s | Current date & Time: 2022-06-16 23:47:54
Train mini-batch 7376: 0.17187166 | Time: 0.37363s | Current date & Time: 2022-06-16 23:47:54
Train mini-batch 7377: 0.16538405 | Time: 0.37334s | Current date & Time: 2022-06-16 23:47:55
Train mini-batch 7378: 0.20403618 | Time: 0.37338s | Current date & Time: 2022-06-16 23:47:55
Train mini-batch 7379: 0.12829989 | Time: 0.37347s | Current date & Time: 2022-06-16 23:47:56
Train mini-batch 7380: 0.16993585 | Time: 0.37355s | Current date & Time: 2022-06-16 23:47:56
Train mini-batch 7381: 0.13262960 | Time: 0.37347s | Current date & Time: 2022-06-16 23:47:57
Train mini-batch 7382: 0.19197664 | Time: 0.37375s | Current date & Time: 2022-06-16 23:47:57
Train mini-batch 7383: 0.19116211 | Time: 0.37375s | Current date & Time: 2022-06-16 23:47:58
Train mini-batch 7384: 0.18123811 | Time: 0.37386s | Current date & Time: 2022-06-16 23:47:58
Train mini-batch 7385: 0.19846566 | Time: 0.37354s | Current date & Time: 2022-06-16 23:47:58
Train mini-batch 7386: 0.17931363 | Time: 0.37342s | Current date & Time: 2022-06-16 23:47:59
Train mini-batch 7387: 0.20268336 | Time: 0.37340s | Current date & Time: 2022-06-16 23:47:59
Train mini-batch 7388: 0.16876255 | Time: 0.37385s | Current date & Time: 2022-06-16 23:48:00
Train mini-batch 7389: 0.18594348 | Time: 0.37367s | Current date & Time: 2022-06-16 23:48:00
Train mini-batch 7390: 0.20078591 | Time: 0.37354s | Current date & Time: 2022-06-16 23:48:01
Train mini-batch 7391: 0.16602108 | Time: 0.37352s | Current date & Time: 2022-06-16 23:48:01
Train mini-batch 7392: 0.20085180 | Time: 0.37350s | Current date & Time: 2022-06-16 23:48:02
Train mini-batch 7393: 0.20367217 | Time: 0.37341s | Current date & Time: 2022-06-16 23:48:02
Train mini-batch 7394: 0.17151594 | Time: 0.37374s | Current date & Time: 2022-06-16 23:48:03
Train mini-batch 7395: 0.18612604 | Time: 0.37342s | Current date & Time: 2022-06-16 23:48:03
Train mini-batch 7396: 0.20976458 | Time: 0.37351s | Current date & Time: 2022-06-16 23:48:04
Train mini-batch 7397: 0.20296898 | Time: 0.37348s | Current date & Time: 2022-06-16 23:48:04
Train mini-batch 7398: 0.18470955 | Time: 0.37354s | Current date & Time: 2022-06-16 23:48:04
Train mini-batch 7399: 0.23959525 | Time: 0.37338s | Current date & Time: 2022-06-16 23:48:05
Train mini-batch 7400: 0.19673264 | Time: 0.37351s | Current date & Time: 2022-06-16 23:48:05
Train mini-batch 7401: 0.21505380 | Time: 0.37354s | Current date & Time: 2022-06-16 23:48:06
Train mini-batch 7402: 0.19023748 | Time: 0.37367s | Current date & Time: 2022-06-16 23:48:06
Train mini-batch 7403: 0.17439531 | Time: 0.37337s | Current date & Time: 2022-06-16 23:48:07
Train mini-batch 7404: 0.17049980 | Time: 0.37352s | Current date & Time: 2022-06-16 23:48:07
Train mini-batch 7405: 0.20244834 | Time: 0.37346s | Current date & Time: 2022-06-16 23:48:08
Train mini-batch 7406: 0.18414468 | Time: 0.37349s | Current date & Time: 2022-06-16 23:48:08
Train mini-batch 7407: 0.18280321 | Time: 0.37352s | Current date & Time: 2022-06-16 23:48:09
Train mini-batch 7408: 0.17600888 | Time: 0.37367s | Current date & Time: 2022-06-16 23:48:09
Train mini-batch 7409: 0.21856180 | Time: 0.37384s | Current date & Time: 2022-06-16 23:48:10
Train mini-batch 7410: 0.22048227 | Time: 0.37348s | Current date & Time: 2022-06-16 23:48:10
Train mini-batch 7411: 0.16169658 | Time: 0.37371s | Current date & Time: 2022-06-16 23:48:11
Train mini-batch 7412: 0.18320331 | Time: 0.37341s | Current date & Time: 2022-06-16 23:48:11
Train mini-batch 7413: 0.16662334 | Time: 0.37355s | Current date & Time: 2022-06-16 23:48:11
Train mini-batch 7414: 0.18790245 | Time: 0.37347s | Current date & Time: 2022-06-16 23:48:12
Train mini-batch 7415: 0.17789559 | Time: 0.37375s | Current date & Time: 2022-06-16 23:48:12
Train mini-batch 7416: 0.16139223 | Time: 0.37371s | Current date & Time: 2022-06-16 23:48:13
Train mini-batch 7417: 0.24075308 | Time: 0.37388s | Current date & Time: 2022-06-16 23:48:13
Train mini-batch 7418: 0.21193370 | Time: 0.37346s | Current date & Time: 2022-06-16 23:48:14
Train mini-batch 7419: 0.18134192 | Time: 0.37363s | Current date & Time: 2022-06-16 23:48:14
Train mini-batch 7420: 0.16943832 | Time: 0.37363s | Current date & Time: 2022-06-16 23:48:15
Train mini-batch 7421: 0.16921258 | Time: 0.37343s | Current date & Time: 2022-06-16 23:48:15
Train mini-batch 7422: 0.18060680 | Time: 0.37358s | Current date & Time: 2022-06-16 23:48:16
Train mini-batch 7423: 0.18927126 | Time: 0.37359s | Current date & Time: 2022-06-16 23:48:16
Train mini-batch 7424: 0.19380111 | Time: 0.37345s | Current date & Time: 2022-06-16 23:48:17
Train mini-batch 7425: 0.19276929 | Time: 0.37349s | Current date & Time: 2022-06-16 23:48:17
Train mini-batch 7426: 0.19329841 | Time: 0.37358s | Current date & Time: 2022-06-16 23:48:18
Train mini-batch 7427: 0.19609459 | Time: 0.37344s | Current date & Time: 2022-06-16 23:48:18
Train mini-batch 7428: 0.21727332 | Time: 0.37365s | Current date & Time: 2022-06-16 23:48:18
Train mini-batch 7429: 0.19044644 | Time: 0.37335s | Current date & Time: 2022-06-16 23:48:19
Train mini-batch 7430: 0.18131328 | Time: 0.37371s | Current date & Time: 2022-06-16 23:48:19
Train mini-batch 7431: 0.17065632 | Time: 0.37335s | Current date & Time: 2022-06-16 23:48:20
Train mini-batch 7432: 0.16258991 | Time: 0.37340s | Current date & Time: 2022-06-16 23:48:20
Train mini-batch 7433: 0.22175828 | Time: 0.37341s | Current date & Time: 2022-06-16 23:48:21
Train mini-batch 7434: 0.18096967 | Time: 0.37330s | Current date & Time: 2022-06-16 23:48:21
Train mini-batch 7435: 0.14069682 | Time: 0.37357s | Current date & Time: 2022-06-16 23:48:22
Train mini-batch 7436: 0.17200178 | Time: 0.37375s | Current date & Time: 2022-06-16 23:48:22
Train mini-batch 7437: 0.19289181 | Time: 0.37357s | Current date & Time: 2022-06-16 23:48:23
Train mini-batch 7438: 0.22983253 | Time: 0.37370s | Current date & Time: 2022-06-16 23:48:23
Train mini-batch 7439: 0.16902339 | Time: 0.37344s | Current date & Time: 2022-06-16 23:48:24
Train mini-batch 7440: 0.16348296 | Time: 0.37350s | Current date & Time: 2022-06-16 23:48:24
Train mini-batch 7441: 0.22766143 | Time: 0.37360s | Current date & Time: 2022-06-16 23:48:25
Train mini-batch 7442: 0.16142899 | Time: 0.37384s | Current date & Time: 2022-06-16 23:48:25
Train mini-batch 7443: 0.17238802 | Time: 0.37344s | Current date & Time: 2022-06-16 23:48:25
Train mini-batch 7444: 0.19115806 | Time: 0.37348s | Current date & Time: 2022-06-16 23:48:26
Train mini-batch 7445: 0.19358450 | Time: 0.37352s | Current date & Time: 2022-06-16 23:48:26
Train mini-batch 7446: 0.20180476 | Time: 0.37362s | Current date & Time: 2022-06-16 23:48:27
Train mini-batch 7447: 0.19307956 | Time: 0.37371s | Current date & Time: 2022-06-16 23:48:27
Train mini-batch 7448: 0.18526286 | Time: 0.37350s | Current date & Time: 2022-06-16 23:48:28
Train mini-batch 7449: 0.21414900 | Time: 0.37364s | Current date & Time: 2022-06-16 23:48:28
Train mini-batch 7450: 0.20761707 | Time: 0.37366s | Current date & Time: 2022-06-16 23:48:29
Train mini-batch 7451: 0.18642423 | Time: 0.37353s | Current date & Time: 2022-06-16 23:48:29
Train mini-batch 7452: 0.19927314 | Time: 0.37348s | Current date & Time: 2022-06-16 23:48:30
Train mini-batch 7453: 0.20714542 | Time: 0.37342s | Current date & Time: 2022-06-16 23:48:30
Train mini-batch 7454: 0.24856748 | Time: 0.37357s | Current date & Time: 2022-06-16 23:48:31
Train mini-batch 7455: 0.16405249 | Time: 0.37347s | Current date & Time: 2022-06-16 23:48:31
Train mini-batch 7456: 0.19026281 | Time: 0.37359s | Current date & Time: 2022-06-16 23:48:31
Train mini-batch 7457: 0.16343310 | Time: 0.37343s | Current date & Time: 2022-06-16 23:48:32
Train mini-batch 7458: 0.15313599 | Time: 0.37359s | Current date & Time: 2022-06-16 23:48:32
Train mini-batch 7459: 0.20655364 | Time: 0.37353s | Current date & Time: 2022-06-16 23:48:33
Train mini-batch 7460: 0.25584865 | Time: 0.37356s | Current date & Time: 2022-06-16 23:48:33
Train mini-batch 7461: 0.17762949 | Time: 0.37361s | Current date & Time: 2022-06-16 23:48:34
Train mini-batch 7462: 0.22416389 | Time: 0.37356s | Current date & Time: 2022-06-16 23:48:34
Train mini-batch 7463: 0.21780375 | Time: 0.37359s | Current date & Time: 2022-06-16 23:48:35
Train mini-batch 7464: 0.17907618 | Time: 0.37355s | Current date & Time: 2022-06-16 23:48:35
Train mini-batch 7465: 0.17477345 | Time: 0.37363s | Current date & Time: 2022-06-16 23:48:36
Train mini-batch 7466: 0.23460181 | Time: 0.37362s | Current date & Time: 2022-06-16 23:48:36
Train mini-batch 7467: 0.13512805 | Time: 0.37349s | Current date & Time: 2022-06-16 23:48:37
Train mini-batch 7468: 0.19973378 | Time: 0.37335s | Current date & Time: 2022-06-16 23:48:37
Train mini-batch 7469: 0.19144738 | Time: 0.37360s | Current date & Time: 2022-06-16 23:48:37
Train mini-batch 7470: 0.21895714 | Time: 0.37353s | Current date & Time: 2022-06-16 23:48:38
Train mini-batch 7471: 0.19863440 | Time: 0.37347s | Current date & Time: 2022-06-16 23:48:38
Train mini-batch 7472: 0.17671490 | Time: 0.37357s | Current date & Time: 2022-06-16 23:48:39
Train mini-batch 7473: 0.16844749 | Time: 0.37366s | Current date & Time: 2022-06-16 23:48:39
Train mini-batch 7474: 0.26282984 | Time: 0.37362s | Current date & Time: 2022-06-16 23:48:40
Train mini-batch 7475: 0.19937970 | Time: 0.37370s | Current date & Time: 2022-06-16 23:48:40
Train mini-batch 7476: 0.16813198 | Time: 0.37348s | Current date & Time: 2022-06-16 23:48:41
Train mini-batch 7477: 0.15147330 | Time: 0.37342s | Current date & Time: 2022-06-16 23:48:41
Train mini-batch 7478: 0.21699300 | Time: 0.37340s | Current date & Time: 2022-06-16 23:48:42
Train mini-batch 7479: 0.23355636 | Time: 0.37346s | Current date & Time: 2022-06-16 23:48:42
Train mini-batch 7480: 0.19956802 | Time: 0.37353s | Current date & Time: 2022-06-16 23:48:43
Train mini-batch 7481: 0.13163802 | Time: 0.37367s | Current date & Time: 2022-06-16 23:48:43
